title_link,title_link/_text,title_link/_title,author_value,book_link,book_link/_text,book_link/_title,"_PAGE_NUMBER"
"http://bon.edu.pl/katalog/lektura/spojrzenie-w-przeszlosc-konferencja-muzeum-historii-polski-25-26-pazdziernika-2007-r-t-2-wiek-xix-xx/","Spojrzenie w przeszłość : Konferencja Muzeum Historii Polski, 25-26 października 2007 r. T. 2, Wiek XIX, XX","","Przeszowska Agnieszka, Skibiński Paweł","http://bon.edu.pl/katalog/lektura/spojrzenie-w-przeszlosc-konferencja-muzeum-historii-polski-25-26-pazdziernika-2007-r-t-2-wiek-xix-xx/","book","","19"
"http://bon.edu.pl/katalog/lektura/spoleczenstwa-dawnego-lwowa-i-krakowa-rozne-ujecia-rozne-tradycje/","Społeczeństwa dawnego Lwowa i Krakowa: różne ujęcia, różne tradycje","","Isajewycz Jarosław","http://bon.edu.pl/katalog/lektura/spoleczenstwa-dawnego-lwowa-i-krakowa-rozne-ujecia-rozne-tradycje/","book","","19"
"http://bon.edu.pl/katalog/lektura/spoleczno-kulturalne-zycie-polakow-na-ziemiach-litewsko-ruskich-po-1832-roku-krotki-przeglad-glownych-prac-historycznych-z-lat-1990-2010/","Społeczno-kulturalne życie Polaków na ziemiach litewsko-ruskich po 1832 roku. Krótki przegląd głównych prac historycznych z lat 1990-2010","","Beauvois Daniel","http://bon.edu.pl/katalog/lektura/spoleczno-kulturalne-zycie-polakow-na-ziemiach-litewsko-ruskich-po-1832-roku-krotki-przeglad-glownych-prac-historycznych-z-lat-1990-2010/","book","","19"
"http://bon.edu.pl/katalog/lektura/spory-o-ksztalt-ustroju-ii-rzeczypospolitej/","Spory o kształt ustroju II Rzeczypospolitej","","Kawalec Krzysztof","http://bon.edu.pl/katalog/lektura/spory-o-ksztalt-ustroju-ii-rzeczypospolitej/","book","","19"
"http://bon.edu.pl/katalog/lektura/stalinizm-w-polsce/","Stalinizm w Polsce","","Jarosz Dariusz","http://bon.edu.pl/katalog/lektura/stalinizm-w-polsce/","book","","19"
"http://bon.edu.pl/katalog/lektura/stan-wojenny-i-powojenny-od-grudnia-1981-do-stycznia-1989/","Stan wojenny i „powojenny”: od grudnia 1981 do stycznia 1989","","Paczkowski Andrzej","http://bon.edu.pl/katalog/lektura/stan-wojenny-i-powojenny-od-grudnia-1981-do-stycznia-1989/","book","","19"
"http://bon.edu.pl/katalog/lektura/stefan-czarnowski-1879-1937/","Stefan Czarnowski ( 1879-1937)","","Małowist Marian","http://bon.edu.pl/katalog/lektura/stefan-czarnowski-1879-1937/","book","","19"
"http://bon.edu.pl/katalog/lektura/struktura-niepokoju-egzystencjalnego-studentow-badania-replikacyjne-19882011/","Struktura niepokoju egzystencjalnego studentów. Badania replikacyjne: 1988–2011","","Juros Karol","http://bon.edu.pl/katalog/lektura/struktura-niepokoju-egzystencjalnego-studentow-badania-replikacyjne-19882011/","book","","19"
"http://bon.edu.pl/katalog/lektura/struktura-wlasnego-ja-aktywnosc-poznawcza-osoby-z-uposledzeniem-umyslowym-swiat-przezyc-mysli-i-wyobrazen/","Struktura własnego ja a aktywność poznawcza osoby z upośledzeniem umysłowym – świat przeżyć, myśli i wyobrażeń","","Maj Agnieszka","http://bon.edu.pl/katalog/lektura/struktura-wlasnego-ja-aktywnosc-poznawcza-osoby-z-uposledzeniem-umyslowym-swiat-przezyc-mysli-i-wyobrazen/","book","","19"
"http://bon.edu.pl/katalog/lektura/style-tozsamosci-w-ujeciu-berzonskyego-prokrastynacja/","Style tożsamości w ujęciu Berzonsky’ego a prokrastynacja","","Stępień Marlena, Topolewska Ewa","http://bon.edu.pl/katalog/lektura/style-tozsamosci-w-ujeciu-berzonskyego-prokrastynacja/","book","","19"
"http://bon.edu.pl/katalog/lektura/szczesny-dar-wolnosci/","Szczęsny dar wolności","","Obirek Stanisław","http://bon.edu.pl/katalog/lektura/szczesny-dar-wolnosci/","book","","19"
"http://bon.edu.pl/katalog/lektura/szkic-o-polskiej-polityce-zagranicznej-w-miedzywojennym-dwudziestoleciu/","Szkic o polskiej polityce zagranicznej w międzywojennym dwudziestoleciu","","Wołos Mariusz","http://bon.edu.pl/katalog/lektura/szkic-o-polskiej-polityce-zagranicznej-w-miedzywojennym-dwudziestoleciu/","book","","19"
"http://bon.edu.pl/katalog/lektura/szkoci/","Szkoci","","Wijaczka Jacek","http://bon.edu.pl/katalog/lektura/szkoci/","book","","19"
"http://bon.edu.pl/katalog/lektura/szkolnictwo-artystyczne-i-sytuacja-artysty-w-polsce/","Szkolnictwo artystyczne i sytuacja artysty w Polsce","","Jagodzińska Katarzyna","http://bon.edu.pl/katalog/lektura/szkolnictwo-artystyczne-i-sytuacja-artysty-w-polsce/","book","","19"
"http://bon.edu.pl/katalog/lektura/sztuka-swiata-tom-8/","Sztuka świata tom 8","","","http://bon.edu.pl/katalog/lektura/sztuka-swiata-tom-8/","book","","19"
"http://bon.edu.pl/katalog/lektura/tadeusz-walek-czernecki-18891949/","Tadeusz Wałek-Czernecki 1889—1949","","Lengauer Włodzimierz","http://bon.edu.pl/katalog/lektura/tadeusz-walek-czernecki-18891949/","book","","19"
"http://bon.edu.pl/katalog/lektura/tamerlan-i-jego-czasy/","Tamerlan i jego czasy.","","Małowist Marian","http://bon.edu.pl/katalog/lektura/tamerlan-i-jego-czasy/","book","","19"
"http://bon.edu.pl/katalog/lektura/tarnobrzeg-szkice-z-dziejow-miasta-i-jego-obywateli/","Tarnobrzeg. Szkice z dziejów miasta i jego obywateli,","","Baran F. Adam","http://bon.edu.pl/katalog/lektura/tarnobrzeg-szkice-z-dziejow-miasta-i-jego-obywateli/","book","","20"
"http://bon.edu.pl/katalog/lektura/tatarzy/","Tatarzy","","Tyszkiewicz Jan","http://bon.edu.pl/katalog/lektura/tatarzy/","book","","20"
"http://bon.edu.pl/katalog/lektura/tematy-propagandowe-w-sztuce-staroobrzedowcow/","Tematy propagandowe w sztuce staroobrzędowców","","Sulikowska Aleksandra","http://bon.edu.pl/katalog/lektura/tematy-propagandowe-w-sztuce-staroobrzedowcow/","book","","20"
"http://bon.edu.pl/katalog/lektura/temperament-ryzyko-uzaleznienia-od-jedzenia-u-kobiet/","Temperament a ryzyko uzależnienia od jedzenia u kobiet","","Zdziechowska Kamila","http://bon.edu.pl/katalog/lektura/temperament-ryzyko-uzaleznienia-od-jedzenia-u-kobiet/","book","","20"
"http://bon.edu.pl/katalog/lektura/temperament-i-wychowanie-inicjacja-seksualna-dziewczat/","Temperament i wychowanie a inicjacja seksualna dziewcząt","","Wakuła Aleksandra","http://bon.edu.pl/katalog/lektura/temperament-i-wychowanie-inicjacja-seksualna-dziewczat/","book","","20"
"http://bon.edu.pl/katalog/lektura/teoretycy-historiografowie-i-artysci-o-sztuce-1600-1700/","Teoretycy, historiografowie i artyści o sztuce 1600-1700","","Poprzęcka Maria","http://bon.edu.pl/katalog/lektura/teoretycy-historiografowie-i-artysci-o-sztuce-1600-1700/","book","","20"
"http://bon.edu.pl/katalog/lektura/teoretyzowanie-komunikacji/","Teoretyzowanie komunikacji","","Kulczycki Emanuel","http://bon.edu.pl/katalog/lektura/teoretyzowanie-komunikacji/","book","","20"
"http://bon.edu.pl/katalog/lektura/test-ukrytych-skojarzen-implicit-association-test-konstrukcja-i-zastosowanie-narzedzia/","Test ukrytych skojarzeń (Implicit Association Test) – konstrukcja i zastosowanie narzędzia","","Skrzek Sandra","http://bon.edu.pl/katalog/lektura/test-ukrytych-skojarzen-implicit-association-test-konstrukcja-i-zastosowanie-narzedzia/","book","","20"
"http://bon.edu.pl/katalog/lektura/1st-heritage-forum-central-europe/","The 1st Heritage Forum of Central Europe","","MCK","http://bon.edu.pl/katalog/lektura/1st-heritage-forum-central-europe/","book","","20"
"http://bon.edu.pl/katalog/lektura/balkans-battle-space/","The Balkans' battle with space","","Śkrabec Simona","http://bon.edu.pl/katalog/lektura/balkans-battle-space/","book","","20"
"http://bon.edu.pl/katalog/lektura/changing-appeals-cultural-heritage/","The changing appeals of cultural heritage","","Soós Gábor","http://bon.edu.pl/katalog/lektura/changing-appeals-cultural-heritage/","book","","20"
"http://bon.edu.pl/katalog/lektura/dilemmas-places-common-memory-central-europe/","The dilemmas of places of common memory in Central Europe","","Kiss G. Csaba","http://bon.edu.pl/katalog/lektura/dilemmas-places-common-memory-central-europe/","book","","20"
"http://bon.edu.pl/katalog/lektura/genie-cultural-heritage-whose-service/","The genie of cultural heritage - in whose service?","","Fejérdy Tamás","http://bon.edu.pl/katalog/lektura/genie-cultural-heritage-whose-service/","book","","20"
"http://bon.edu.pl/katalog/lektura/poor-frescoes-campo-santo-pisa-and-santa-croce-florence/","The Poor in the Frescoes of the Campo Santo at Pisa and Santa Croce in Florence","","Skubiszewski Piotr","http://bon.edu.pl/katalog/lektura/poor-frescoes-campo-santo-pisa-and-santa-croce-florence/","book","","20"
"http://bon.edu.pl/katalog/lektura/significance-historic-urban-landscape-protection-world-heritage-sites/","The significance of Historic Urban Landscape in the protection of World Heritage Sites","","Sonkoly Gábor","http://bon.edu.pl/katalog/lektura/significance-historic-urban-landscape-protection-world-heritage-sites/","book","","20"
"http://bon.edu.pl/katalog/lektura/transylvania-trust-heritage-preservation-rural-tourism-and-sustainable-development/","The Transylvania Trust Heritage preservation, rural tourism and sustainable development","","Furu Árpád","http://bon.edu.pl/katalog/lektura/transylvania-trust-heritage-preservation-rural-tourism-and-sustainable-development/","book","","20"
"http://bon.edu.pl/katalog/lektura/titulus-ecclesiae-ikonografia-wezwan-wspolczesnych-kosciolow-katedralnych-w-polsce/","Titulus ecclesiae. Ikonografia wezwań współczesnych kościołów katedralnych w Polsce","","Knapiński Ryszard","http://bon.edu.pl/katalog/lektura/titulus-ecclesiae-ikonografia-wezwan-wspolczesnych-kosciolow-katedralnych-w-polsce/","book","","20"
"http://bon.edu.pl/katalog/lektura/towards-system-heritage-preservation-poland/","Towards a System of Heritage Preservation in Poland","","Purchla Jacek","http://bon.edu.pl/katalog/lektura/towards-system-heritage-preservation-poland/","book","","20"
"http://bon.edu.pl/katalog/lektura/transformation-heritage-preservation-system-czech-republic-after-1989/","Transformation of the Heritage Preservation System in the Czech Republic after 1989","","Štulc Josef","http://bon.edu.pl/katalog/lektura/transformation-heritage-preservation-system-czech-republic-after-1989/","book","","20"
"http://bon.edu.pl/katalog/lektura/transformation-heritage-protection-system-poland-after-1989/","Transformation of the Heritage Protection System in Poland after 1989","","Szmygin Bogusław","http://bon.edu.pl/katalog/lektura/transformation-heritage-protection-system-poland-after-1989/","book","","20"
"http://bon.edu.pl/katalog/lektura/transformation-monument-preservation-system-slovakia-after-1989/","Transformation of the Monument Preservation System in Slovakia after 1989","","Králová Ewa","http://bon.edu.pl/katalog/lektura/transformation-monument-preservation-system-slovakia-after-1989/","book","","20"
"http://bon.edu.pl/katalog/lektura/transgraniczne-zwiazki-gospodarcze-tozsamosc-narodowa-dwa-pogranicza-wegiersko-austriackie-i-wegiersko-stowackie/","Transgraniczne związki gospodarcze a tożsamość narodowa. Dwa pogranicza: węgiersko-austriackie i węgiersko-stowackie","","Vári András","http://bon.edu.pl/katalog/lektura/transgraniczne-zwiazki-gospodarcze-tozsamosc-narodowa-dwa-pogranicza-wegiersko-austriackie-i-wegiersko-stowackie/","book","","20"
"http://bon.edu.pl/katalog/lektura/transparency-and-heritage-preservation-ten-years-experience-regional-level/","Transparency and heritage preservation. Ten years of experience at a regional level","","Markušová Kristína","http://bon.edu.pl/katalog/lektura/transparency-and-heritage-preservation-ten-years-experience-regional-level/","book","","20"
"http://bon.edu.pl/katalog/lektura/trojkat-ukrainski-1793-1914-szlachta-carat-i-lud-na-podolu-wolyniu-i-kijowszczyznie/","Trójkąt ukraiński 1793-1914. Szlachta, carat i lud na Podolu, Wołyniu i Kijowszczyźnie*","","Beauvois Daniel","http://bon.edu.pl/katalog/lektura/trojkat-ukrainski-1793-1914-szlachta-carat-i-lud-na-podolu-wolyniu-i-kijowszczyznie/","book","","20"
"http://bon.edu.pl/katalog/lektura/trwale-wartosci-humanistyczne-w-kulturze-europejskiej-proces-i-mechanizmy/","Trwałe wartości humanistyczne w kulturze europejskiej. Proces i mechanizmy (...)","","Sztylka Andrzej","http://bon.edu.pl/katalog/lektura/trwale-wartosci-humanistyczne-w-kulturze-europejskiej-proces-i-mechanizmy/","book","","20"
